Transaction_ID,User_ID,Transaction_Amount,Transaction_Time,Merchant_ID,Merchant_Category,Device_Type,Location,IP_Address,Card_Type,Is_Fraud,Latitude,Longitude,User_Registration_Date,User_VPA,Mobile_Number,Email_ID,User_ID_Merchant_End
TXN00776,USER0124,3948.83,2025-01-29T05:29:37,MERCH049,groceries,tablet,Lake Belindaport,168.25.26.163,prepaid,0,-9.6836785,-135.682044,2022-05-19,lopezmichaela@okhdfcbank,7551887017999,hunterfrank@gmail.com,MUSER5717
TXN00777,USER0179,2882.72,2025-01-22T03:27:11,MERCH055,clothing,desktop,Chaneyburgh,213.173.107.42,credit,0,-13.620586,114.435331,2024-02-27,pdavis@okhdfcbank,2420248374441,gbrown@gmail.com,MUSER9096
TXN00778,USER0022,1419.92,2025-03-30T10:01:41,MERCH070,entertainment,desktop,Sarahland,152.64.138.213,debit,0,89.0256105,172.736325,2025-05-03,gailsingleton@okaxis,2345653869479,vreynolds@gmail.com,MUSER7259
TXN00779,USER0191,3948.17,2025-01-14T03:20:58,MERCH074,travel,mobile,Bridgesland,135.207.58.135,prepaid,1,63.750631,-49.919612,2024-08-15,adam25@okaxis,2548536268904,adrianmcneil@campbell-orr.com,MUSER3133
TXN00780,USER0168,1031.07,2025-02-23T06:52:59,MERCH041,entertainment,desktop,Alisonhaven,35.185.75.216,debit,1,-52.426690,55.001096,2023-10-26,ruizgloria@oksbi,2386410095385,mray@owens.com,MUSER8066
TXN00781,USER0167,2928.92,2025-01-22T05:23:07,MERCH034,health,tablet,South Jenniferport,186.32.172.159,credit,0,11.378871,-104.700764,2023-05-22,robertabarnett@okhdfcbank,7421643599009,gainesmelissa@gmail.com,MUSER4385
TXN00782,USER0157,1381.42,2025-02-20T10:06:12,MERCH088,entertainment,mobile,Sarashire,191.237.126.197,credit,0,49.496953,72.752237,2025-02-28,wmccarthy@okhdfcbank,7814604761437,hgoodman@gomez.net,MUSER4531
TXN00783,USER0143,2414.93,2025-04-06T15:14:13,MERCH048,travel,tablet,New Jesse,173.0.207.54,credit,0,-23.5264335,-30.136843,2024-08-05,hugheslucas@okaxis,4370661875646,paynekatie@gmail.com,MUSER5636
TXN00784,USER0079,2890.37,2025-01-23T22:53:06,MERCH100,restaurant,desktop,South Colleenville,192.77.68.170,prepaid,0,-61.7533625,-93.367001,2025-04-04,ricardomurphy@oksbi,2636815418589,dhorton@hotmail.com,MUSER4102
TXN00785,USER0169,599.83,2025-03-22T09:34:17,MERCH030,entertainment,tablet,West Michaelborough,50.6.44.1,debit,0,-1.9942515,-88.415678,2024-12-09,lori69@oksbi,0277291084507,ruiztyler@gilbert-baird.com,MUSER7853
TXN00786,USER0131,2005.8,2025-02-19T09:40:17,MERCH044,health,tablet,West Kevinside,161.210.70.126,prepaid,0,48.633980,-170.300821,2022-07-12,wferguson@okaxis,0435660503374,steven44@yahoo.com,MUSER3955
TXN00787,USER0181,265.0,2025-03-06T17:12:39,MERCH050,restaurant,mobile,Randyshire,199.89.236.14,debit,0,66.3285015,145.874503,2024-12-06,lsantiago@oksbi,9833067730671,hayesbonnie@manning.biz,MUSER7693
TXN00788,USER0121,4629.68,2025-02-07T16:10:41,MERCH056,electronics,mobile,Marthafort,162.44.12.71,credit,0,-38.311341,-126.036354,2024-04-03,walkercharlotte@oksbi,2266794190878,destiny47@yahoo.com,MUSER3391
TXN00789,USER0021,3047.1,2025-04-04T11:55:54,MERCH093,entertainment,desktop,Lake Steven,197.217.145.193,prepaid,0,6.9770155,-84.846821,2023-01-24,mikemorgan@oksbi,5385906739634,zjohnson@green.net,MUSER1471
TXN00790,USER0074,3559.47,2025-03-22T09:09:39,MERCH077,electronics,mobile,Port Adrianashire,200.19.42.236,prepaid,0,31.952803,-22.082289,2025-03-20,bishopkaren@okhdfcbank,8987605504922,stephanie90@burnett-padilla.org,MUSER5754
TXN00791,USER0003,1012.53,2025-02-10T10:34:24,MERCH085,health,tablet,Laurenstad,14.62.97.211,credit,0,-63.6965905,-113.346735,2024-07-29,brewerdevin@okaxis,7048618670663,william57@hotmail.com,MUSER5289
TXN00792,USER0154,2555.19,2025-01-07T01:16:38,MERCH090,clothing,tablet,Tonyaside,56.238.167.97,debit,0,-50.659912,107.040088,2023-04-22,bradleyturner@oksbi,0162907399289,qrivera@jones.com,MUSER4858
TXN00793,USER0093,1200.09,2025-02-06T09:14:56,MERCH001,clothing,mobile,Port Kimberlyport,192.8.129.140,credit,0,24.2708605,29.835729,2023-02-03,morgandestiny@okaxis,9827182653371,burnsstephanie@gmail.com,MUSER8388
TXN00794,USER0091,3349.96,2025-02-22T17:16:10,MERCH052,travel,mobile,Millerbury,147.94.68.203,prepaid,0,20.6096235,-89.562283,2022-09-01,thernandez@oksbi,0864942694203,gpearson@larsen.com,MUSER5068
TXN00795,USER0181,347.74,2025-02-11T23:17:05,MERCH012,travel,desktop,Gregorystad,18.246.156.235,prepaid,1,-68.002475,-138.346710,2023-11-29,eleonard@oksbi,1354901459967,mayaaron@hotmail.com,MUSER7056
TXN00796,USER0150,1743.74,2025-03-28T04:08:13,MERCH036,clothing,tablet,Port Timothyhaven,94.241.52.78,debit,0,-65.237202,-173.981348,2022-12-01,greenstephanie@okaxis,6921958730549,jsilva@gonzalez.net,MUSER8506
TXN00797,USER0104,2876.66,2025-04-12T16:16:59,MERCH034,clothing,desktop,Kimberlyberg,20.63.56.14,prepaid,0,-73.3050135,-33.298805,2024-07-13,frankfleming@okhdfcbank,4388430217816,alexander36@hotmail.com,MUSER2404
TXN00798,USER0019,2518.33,2025-02-09T20:14:28,MERCH044,electronics,tablet,South Paulhaven,66.209.99.8,credit,0,24.054663,-97.592205,2023-11-07,marshallchristopher@okaxis,8066431589016,stephaniecook@gmail.com,MUSER1169
TXN00799,USER0148,1254.46,2025-04-26T09:34:51,MERCH057,entertainment,tablet,West Steventon,51.255.175.127,credit,0,-55.086393,56.576456,2022-07-26,riosrichard@oksbi,9281503701709,christopherkey@spears.biz,MUSER8682
TXN00800,USER0194,1701.61,2025-01-05T08:45:56,MERCH100,entertainment,tablet,Danielleborough,146.87.30.178,credit,0,37.8432115,12.246489,2024-02-23,martindavid@okaxis,6407030880817,ericyoung@hotmail.com,MUSER3182
TXN00801,USER0008,2412.44,2025-02-23T17:16:49,MERCH034,electronics,desktop,Kendraville,145.131.68.79,prepaid,0,-32.344252,-84.469065,2024-06-15,aparks@oksbi,6282968244850,mitchellshannon@yahoo.com,MUSER6296
TXN00802,USER0057,3386.18,2025-01-23T05:25:26,MERCH030,health,desktop,New Anitaville,52.98.14.137,credit,0,29.7662615,-63.674876,2023-12-17,qvaldez@oksbi,7288959274116,donaldanderson@olson-jones.biz,MUSER7513
TXN00803,USER0133,2680.58,2025-02-22T15:11:39,MERCH090,health,desktop,Lake Linda,210.71.159.34,debit,0,-69.0425205,-161.507566,2023-01-27,dhenderson@okhdfcbank,6919612766208,richardsjennifer@yahoo.com,MUSER4476
TXN00804,USER0103,3370.12,2025-03-02T11:07:28,MERCH044,electronics,tablet,Amberton,67.58.171.220,debit,0,9.1316615,105.775745,2023-12-08,ronald19@okaxis,8203917026344,heather02@gmail.com,MUSER7283
TXN00805,USER0091,1096.74,2025-01-21T13:39:18,MERCH074,groceries,mobile,Brownchester,156.136.148.211,prepaid,0,51.2656625,-63.946496,2022-10-30,xshaw@oksbi,3596245870120,qwilson@lee.com,MUSER7935
TXN00806,USER0049,2497.5,2025-04-30T16:14:15,MERCH026,clothing,tablet,Larryborough,194.80.110.66,debit,0,18.113374,57.328157,2023-10-15,ijoseph@okaxis,2425369091237,lauren61@gmail.com,MUSER5198
TXN00807,USER0053,1149.89,2025-04-01T10:17:51,MERCH032,health,tablet,North Lisa,222.148.37.65,credit,0,67.9043265,-154.361183,2025-03-27,daniel26@okaxis,3028497603967,saraharper@hernandez.com,MUSER2196
TXN00808,USER0028,603.79,2025-03-02T06:31:48,MERCH011,restaurant,tablet,Ruizbury,24.65.247.221,credit,0,60.046951,160.800505,2023-05-30,fberg@oksbi,2436524055364,anthony61@gmail.com,MUSER2561
TXN00809,USER0196,4286.16,2025-03-12T13:47:48,MERCH006,health,desktop,Whitemouth,129.239.216.251,credit,0,49.303237,100.716090,2024-08-22,adamvaughan@okaxis,8754036488215,rebeccaweaver@douglas.com,MUSER1962
TXN00810,USER0127,4491.12,2025-01-13T16:37:26,MERCH074,health,desktop,Rodriguezfort,164.132.32.77,credit,0,15.973613,164.140796,2022-11-07,james97@okhdfcbank,7385466232360,aphillips@hotmail.com,MUSER1853
TXN00811,USER0196,4580.45,2025-03-09T16:39:56,MERCH036,entertainment,mobile,New Dakota,195.77.176.203,prepaid,0,-19.215260,175.698422,2023-08-01,swilliams@oksbi,6799864912594,emilyzuniga@yahoo.com,MUSER6453
TXN00812,USER0135,3997.35,2025-04-18T23:50:46,MERCH062,travel,mobile,Port Kevinmouth,183.162.104.164,prepaid,0,66.8478505,174.356495,2023-08-15,martineztracy@okhdfcbank,2204298622699,lisa59@yahoo.com,MUSER4847
TXN00813,USER0176,3880.64,2025-05-01T13:29:11,MERCH059,electronics,tablet,New Erik,149.206.66.192,prepaid,0,43.9029345,-124.813273,2024-05-27,brendan95@okaxis,0666179962356,taralewis@patterson-porter.info,MUSER8715
TXN00814,USER0177,47.05,2025-02-10T10:27:36,MERCH087,clothing,desktop,Muellerchester,194.241.210.112,prepaid,0,80.848738,29.711649,2023-08-07,ronald40@okaxis,9983358768877,jessetaylor@yahoo.com,MUSER6804
TXN00815,USER0093,3065.83,2025-02-03T14:38:12,MERCH034,clothing,tablet,Lake Sarahshire,157.160.74.181,credit,0,23.6615295,-14.469680,2023-06-23,guy56@oksbi,9256041348208,bakermadison@johnson.com,MUSER1745
TXN00816,USER0121,4792.84,2025-03-05T04:22:18,MERCH044,groceries,mobile,Port Seanport,134.245.172.15,credit,0,28.133063,58.363536,2023-04-03,griffinkenneth@okaxis,9315398391226,jle@yahoo.com,MUSER1087
TXN00817,USER0108,3505.06,2025-04-26T19:27:02,MERCH048,groceries,desktop,Murphyton,72.228.3.7,credit,0,41.4101795,-151.859775,2022-05-11,larsonmichael@oksbi,0014407629143,staceywhite@elliott.com,MUSER5155
TXN00818,USER0147,660.04,2025-04-23T18:34:28,MERCH074,restaurant,mobile,Port Dwayneberg,188.122.188.234,debit,0,21.916740,141.159055,2025-01-12,schmidtrandy@oksbi,4913410389752,xgarcia@johnson.com,MUSER9266
TXN00819,USER0061,2778.92,2025-04-30T12:46:27,MERCH049,clothing,mobile,Gonzalezmouth,185.190.223.233,prepaid,0,-46.287226,-177.495104,2024-10-07,christopherdavis@okhdfcbank,2099865642240,erika20@clark.com,MUSER7241
TXN00820,USER0003,887.15,2025-03-26T09:58:29,MERCH064,clothing,tablet,Veronicashire,57.222.94.214,prepaid,0,-51.252367,-153.873342,2024-01-09,cynthiajordan@okhdfcbank,9208235309766,bryantcarol@gmail.com,MUSER5956
TXN00821,USER0081,3927.74,2025-01-25T18:27:09,MERCH039,groceries,tablet,Bryanside,86.253.221.51,prepaid,0,45.770866,22.612680,2023-04-10,michael79@oksbi,9489629805682,ewhite@banks.com,MUSER7466
TXN00822,USER0026,3454.26,2025-01-22T07:13:52,MERCH008,clothing,desktop,Michellebury,188.157.216.152,credit,0,-55.8754175,-71.692712,2023-08-24,samanthaberger@okaxis,1753079661869,beckygray@lynch.com,MUSER7076
TXN00823,USER0025,2252.02,2025-05-02T09:42:35,MERCH043,groceries,desktop,Jenniferfurt,141.132.144.111,credit,0,40.127953,-45.943452,2025-01-30,uwilliams@oksbi,7240434741253,lmiller@williams-brown.net,MUSER3166
TXN00824,USER0066,1723.98,2025-02-03T16:08:58,MERCH053,electronics,desktop,Taylorside,165.195.189.59,prepaid,0,32.866345,21.135842,2024-07-16,benjamin91@oksbi,3795610077732,williampearson@goodman-white.com,MUSER1673
TXN00825,USER0051,2886.38,2025-03-23T00:27:30,MERCH084,restaurant,tablet,West Whitney,208.95.12.191,debit,0,-55.2684295,-51.934638,2022-07-02,uhunt@okaxis,7503619202599,christine57@hotmail.com,MUSER3938
TXN00826,USER0073,1778.77,2025-01-14T22:21:38,MERCH087,travel,desktop,East Jenniferfort,212.88.70.97,prepaid,0,47.757179,-72.633499,2024-04-26,morgandana@okaxis,9387337034244,pamelamahoney@gmail.com,MUSER5264
TXN00827,USER0021,1908.45,2025-01-17T10:33:36,MERCH037,entertainment,tablet,Lake Linda,171.179.235.203,debit,0,52.0402355,-130.937284,2024-12-22,roberto02@okaxis,7489047607862,edwardsteele@hotmail.com,MUSER3783
TXN00828,USER0164,4039.55,2025-05-02T00:32:54,MERCH044,entertainment,tablet,South William,193.196.249.83,prepaid,0,-58.309006,-171.389425,2024-06-04,jennifer16@oksbi,5107651917085,pollardgary@tran.biz,MUSER9253
TXN00829,USER0019,400.16,2025-03-10T23:51:06,MERCH044,clothing,desktop,East Roger,47.38.233.80,credit,0,-32.9192025,46.389194,2022-08-05,leonashley@okaxis,7328951456340,derrick47@yahoo.com,MUSER9074
TXN00830,USER0182,1341.02,2025-04-08T10:13:32,MERCH083,entertainment,desktop,Robertside,209.54.48.186,credit,0,32.2541975,-164.997592,2023-11-11,christina83@oksbi,8580558115744,bcardenas@simmons.com,MUSER6557
TXN00831,USER0093,3740.74,2025-04-21T07:46:08,MERCH067,entertainment,desktop,Bushville,210.143.224.130,debit,0,37.0654175,-172.183180,2022-05-17,brooksthomas@okaxis,5391607700409,gregory73@yahoo.com,MUSER8669
TXN00832,USER0006,629.57,2025-01-28T14:10:32,MERCH031,restaurant,desktop,Stevenland,196.90.145.174,prepaid,0,-81.247022,0.988117,2024-12-19,shill@okhdfcbank,0454184039822,taylor88@yahoo.com,MUSER3161
TXN00833,USER0021,1056.8,2025-02-17T14:51:38,MERCH051,electronics,mobile,Mccoyland,201.63.255.237,debit,0,-47.898666,-76.839279,2024-04-22,joshuapowers@oksbi,8039662038588,ssmith@obrien.info,MUSER2468
TXN00834,USER0122,2744.43,2025-04-30T00:58:09,MERCH004,health,desktop,West Amandatown,158.7.231.79,prepaid,0,60.0625845,179.139507,2023-09-30,rbrowning@okhdfcbank,4078802652951,nmiller@porter.net,MUSER6198
TXN00835,USER0022,524.12,2025-04-22T10:52:19,MERCH080,clothing,mobile,Robertport,147.117.229.138,prepaid,0,9.1418195,-146.085068,2023-08-14,joseph63@okhdfcbank,4693335623039,raymondbrown@hotmail.com,MUSER9690
TXN00836,USER0100,1550.31,2025-04-20T11:03:41,MERCH032,restaurant,desktop,Bryanfort,209.166.222.188,credit,0,-58.118979,-61.583540,2023-11-08,caseydiane@oksbi,4408806708987,patriciamcdaniel@zimmerman.com,MUSER8093
TXN00837,USER0034,2636.08,2025-05-08T10:40:20,MERCH022,electronics,mobile,Lisatown,136.29.215.57,prepaid,0,71.490826,-128.136551,2022-10-21,joseph95@okhdfcbank,9201991843113,vjohnson@glenn.net,MUSER3323
TXN00838,USER0084,4321.88,2025-04-09T04:14:55,MERCH060,health,tablet,Port Kristenview,49.157.40.58,credit,0,19.688059,176.540675,2022-05-16,walkerandrew@okhdfcbank,6611584858052,cookjessica@yahoo.com,MUSER5266
TXN00839,USER0035,4847.86,2025-02-19T21:30:01,MERCH090,travel,mobile,Lake Danielburgh,203.121.43.238,prepaid,0,-60.381862,-89.868563,2023-11-02,jeffrey94@oksbi,3211960472205,charlesfranco@morales.org,MUSER2914
TXN00840,USER0162,3745.81,2025-03-13T19:14:17,MERCH073,entertainment,tablet,West Kimberly,124.33.226.123,prepaid,0,-57.555166,-90.317187,2023-02-21,omatthews@oksbi,9707745447082,thomasbrandi@gmail.com,MUSER6132
TXN00841,USER0080,4545.07,2025-03-08T13:47:14,MERCH062,travel,mobile,East Caitlinberg,166.155.111.59,debit,0,9.2099765,-156.370963,2024-01-22,amber78@okaxis,1714619953946,kathleenbarajas@hawkins.com,MUSER1723
TXN00842,USER0094,2063.96,2025-03-16T09:41:15,MERCH020,groceries,mobile,Lake Scott,219.10.220.63,debit,0,63.481932,43.166505,2023-11-09,cooperluis@okhdfcbank,6626235960530,christopher60@gmail.com,MUSER3095
TXN00843,USER0195,4240.49,2025-01-11T13:10:35,MERCH045,groceries,desktop,Karlaville,89.133.8.233,prepaid,0,-12.263622,95.146398,2022-05-21,vhernandez@okaxis,6184025787036,angela87@galvan.info,MUSER9179
TXN00844,USER0126,4735.05,2025-04-03T11:24:06,MERCH062,groceries,mobile,Thomasside,100.227.219.168,credit,1,-79.1868445,-122.187685,2022-10-12,sclark@oksbi,0506306636050,gtucker@jackson-mendoza.com,MUSER5603
TXN00845,USER0153,1159.92,2025-04-03T03:44:51,MERCH001,travel,desktop,Dustinchester,111.46.94.137,debit,0,50.3320165,-4.367262,2024-03-07,emilyscott@okhdfcbank,8164098910390,dwilcox@perez-coleman.net,MUSER6907
TXN00846,USER0144,2188.35,2025-03-16T04:16:05,MERCH032,clothing,tablet,Suzanneton,6.212.163.210,prepaid,0,-48.847633,-6.762724,2024-06-10,guerreroashley@okaxis,2030252094523,charper@hotmail.com,MUSER8046
TXN00847,USER0097,1106.86,2025-03-25T20:16:04,MERCH011,entertainment,tablet,Matthewview,89.8.169.207,debit,0,-58.393815,121.750505,2023-03-10,welchanna@okaxis,5979531926009,robert05@davis.com,MUSER5635
TXN00848,USER0157,4038.84,2025-03-31T12:55:18,MERCH088,groceries,desktop,Lake Emily,43.131.193.33,prepaid,0,9.715008,156.503406,2022-09-16,christopher85@okaxis,0275745449205,gwilliams@peters-cox.com,MUSER5312
TXN00849,USER0069,2067.45,2025-03-02T19:56:35,MERCH009,clothing,mobile,Lake Alanland,113.169.154.174,credit,0,-8.1474285,-78.237444,2024-08-06,kelly57@oksbi,8944538118081,brandon54@wells.com,MUSER5321
TXN00850,USER0117,3090.56,2025-03-28T14:14:28,MERCH035,restaurant,tablet,Jeffreyport,129.132.78.255,credit,0,10.518276,155.368953,2024-07-14,njohnson@okhdfcbank,5583445662295,millerveronica@harvey.com,MUSER9470
TXN00851,USER0005,764.99,2025-05-01T06:36:01,MERCH069,electronics,mobile,North Sheenaborough,200.122.219.71,debit,0,-8.5942415,-68.803668,2023-01-01,claudiacunningham@okaxis,1797056603616,deborah53@hotmail.com,MUSER6128
TXN00852,USER0033,3577.4,2025-01-17T18:35:22,MERCH094,electronics,mobile,South Diana,205.122.103.247,debit,0,-11.0849965,110.824396,2024-02-05,bforbes@okhdfcbank,4860704726602,brooke74@yahoo.com,MUSER8139
TXN00853,USER0127,1089.85,2025-01-22T12:34:31,MERCH054,groceries,desktop,West Kenneth,197.208.83.143,credit,0,40.4396445,32.098327,2022-11-16,angela73@oksbi,5158501530173,edward94@wong.com,MUSER3703
TXN00854,USER0009,1654.59,2025-02-23T16:02:26,MERCH097,clothing,mobile,Schwartzmouth,132.188.94.47,credit,0,-82.489772,49.716486,2024-06-03,imorse@oksbi,6715605879052,kimberly37@williams-leon.com,MUSER6169
TXN00855,USER0019,2718.24,2025-02-23T20:15:11,MERCH024,clothing,desktop,South Paulton,175.15.4.77,credit,0,-51.648789,-115.143866,2022-05-18,hlawson@okaxis,4413395479406,johnpineda@saunders.biz,MUSER9049
TXN00856,USER0032,4873.12,2025-02-04T13:12:41,MERCH092,clothing,desktop,Jonesborough,223.190.238.242,credit,0,-51.8446365,-55.226829,2023-01-04,fosterjason@okaxis,5315790571918,vferguson@hotmail.com,MUSER3478
TXN00857,USER0009,999.9,2025-01-22T01:19:21,MERCH095,health,mobile,New Kayla,38.204.203.144,prepaid,0,68.276053,-65.227741,2025-02-21,duncangregory@okhdfcbank,6469365618335,monroeluke@yahoo.com,MUSER8208
TXN00858,USER0054,2366.76,2025-03-27T17:55:11,MERCH088,groceries,desktop,Dakotaland,48.9.197.69,debit,0,23.2145255,-123.153254,2023-05-31,katiejoyce@oksbi,4876805702377,qturner@marsh.com,MUSER1871
TXN00859,USER0011,3724.9,2025-03-28T13:57:39,MERCH071,travel,mobile,South Eduardotown,49.13.75.155,credit,0,-76.9403345,11.435459,2023-04-24,wpierce@okhdfcbank,8430192209567,hillbrianna@gmail.com,MUSER4095
TXN00860,USER0077,997.62,2025-01-30T10:32:31,MERCH007,health,tablet,Rebeccashire,63.103.74.206,debit,0,-8.0831725,-6.393217,2024-05-08,robertgreene@oksbi,3329732396440,stephanierobles@morales.com,MUSER3435
TXN00861,USER0061,3166.38,2025-04-03T20:17:28,MERCH042,electronics,mobile,Powellland,220.77.51.72,credit,0,-13.903299,-86.787634,2024-01-12,kaylee15@okhdfcbank,8253267699242,joseph09@hotmail.com,MUSER1894
TXN00862,USER0102,3946.77,2025-04-04T14:35:31,MERCH002,electronics,tablet,New Amandastad,188.209.214.33,prepaid,0,-32.1302925,-171.949849,2023-12-10,zperez@oksbi,7392385202320,ianbrooks@gmail.com,MUSER4766
TXN00863,USER0153,779.18,2025-01-11T17:13:32,MERCH099,electronics,mobile,West Amandamouth,25.71.87.103,debit,0,-40.855608,35.896995,2023-08-15,ssherman@okaxis,4016933284423,terridoyle@gmail.com,MUSER4000
TXN00864,USER0176,3095.13,2025-05-06T18:55:55,MERCH098,restaurant,mobile,East Angela,185.144.88.136,debit,0,41.2095485,171.109689,2023-11-25,lmoore@oksbi,7199829075515,davissydney@holmes.net,MUSER1587
TXN00865,USER0040,3508.13,2025-03-17T18:01:11,MERCH014,clothing,desktop,Lake Haleyfort,30.3.246.125,debit,0,-89.4401085,-10.219822,2024-03-03,iroberts@oksbi,5260756999138,gbyrd@hotmail.com,MUSER8704
TXN00866,USER0143,3943.87,2025-02-06T18:58:06,MERCH097,groceries,desktop,North James,198.7.161.171,prepaid,0,-57.1628535,-173.567548,2023-02-15,kathryn21@okaxis,1006433226227,lorijones@yahoo.com,MUSER5263
TXN00867,USER0177,1891.96,2025-04-05T23:59:20,MERCH093,clothing,desktop,Brownside,222.96.185.164,debit,0,56.9784245,28.942997,2024-08-18,acarpenter@okhdfcbank,7733168066470,porterjason@hotmail.com,MUSER3679
TXN00868,USER0113,2797.33,2025-01-04T04:30:53,MERCH070,restaurant,desktop,West Brianton,157.85.240.163,debit,0,3.589738,-65.771082,2023-06-30,ojenkins@okhdfcbank,0385036059529,debrasteele@hotmail.com,MUSER8653
TXN00869,USER0140,1741.59,2025-04-15T04:33:26,MERCH094,entertainment,desktop,Lake Beth,73.15.209.127,prepaid,0,-71.8632835,66.303454,2022-10-23,montgomerydillon@oksbi,2410740274067,dyerdylan@baker-reed.info,MUSER8150
TXN00870,USER0142,805.92,2025-04-05T22:24:52,MERCH068,clothing,desktop,South Rebeccaton,40.90.186.243,credit,0,-78.005639,-61.836756,2024-03-19,greenejessica@okaxis,8267625906200,rogersmartin@mckenzie.info,MUSER2900
TXN00871,USER0139,1838.73,2025-01-03T18:56:48,MERCH001,health,tablet,Lake Brendan,161.142.130.78,prepaid,0,22.091976,-144.557778,2025-02-20,nguyenjohn@okhdfcbank,6385646149745,tanyanash@ruiz-vega.org,MUSER9108
TXN00872,USER0048,4415.25,2025-03-30T13:58:27,MERCH080,health,desktop,Port Brittany,78.29.220.60,prepaid,0,39.164814,173.240498,2024-03-20,xcohen@okaxis,9318399798491,atorres@yahoo.com,MUSER1668
TXN00873,USER0185,321.39,2025-01-13T06:06:51,MERCH069,health,desktop,South Matthew,201.76.4.62,debit,0,63.8293785,-30.504202,2023-01-14,paulnicole@okaxis,9860995504932,selenamullen@griffith-ellison.info,MUSER8233
TXN00874,USER0128,3829.84,2025-01-24T10:58:48,MERCH020,travel,desktop,West Mary,21.140.226.23,credit,0,-6.865036,168.936562,2022-12-11,marnold@okhdfcbank,6432239461212,bakerchristian@porter.com,MUSER6841
TXN00875,USER0083,556.77,2025-03-07T03:33:38,MERCH067,restaurant,mobile,North Joshuachester,42.143.117.218,debit,0,61.8711115,154.958806,2023-11-08,stephensharp@oksbi,1594853400127,lauren92@yahoo.com,MUSER8949
TXN00876,USER0034,897.3,2025-03-27T04:18:33,MERCH005,clothing,mobile,New Billy,28.9.67.252,credit,0,31.4333355,18.094609,2024-03-12,gregorygiles@okaxis,2239847422567,gharvey@hotmail.com,MUSER8499
TXN00877,USER0009,2857.21,2025-01-31T15:11:07,MERCH050,restaurant,desktop,South Christophertown,3.34.138.133,prepaid,0,0.683736,-156.410457,2022-05-17,marcuscarter@okaxis,1888223788705,vshepard@yahoo.com,MUSER9077
TXN00878,USER0152,1283.41,2025-03-22T19:44:10,MERCH047,clothing,tablet,Schwartzborough,60.211.170.196,prepaid,0,11.282209,-143.851804,2023-11-17,clarksteven@oksbi,1680613495647,william74@gmail.com,MUSER2843
TXN00879,USER0054,3280.47,2025-03-22T00:12:18,MERCH011,entertainment,tablet,East Cheryl,63.254.40.177,debit,0,37.5679225,-62.661035,2023-03-12,gabrielawallace@oksbi,6058679496383,adam92@walls.biz,MUSER3425
TXN00880,USER0191,4691.53,2025-04-29T20:21:31,MERCH054,health,desktop,Lake Margaretport,143.20.181.162,prepaid,0,72.593962,40.705933,2022-10-26,laurakaufman@okhdfcbank,9723610809261,sydney62@chavez.org,MUSER3025
TXN00881,USER0158,1332.75,2025-02-07T06:19:55,MERCH006,restaurant,mobile,New Tiffanystad,207.182.182.225,credit,0,-54.349193,-18.115036,2023-02-26,laramary@oksbi,6201655578645,nicholas38@johnson.net,MUSER6727
TXN00882,USER0056,4803.13,2025-05-02T15:32:05,MERCH013,electronics,tablet,West Brian,31.46.99.213,debit,0,-52.8157075,141.515398,2023-07-24,johnbowen@okhdfcbank,8655575124764,timothy36@hotmail.com,MUSER2533
TXN00883,USER0049,969.63,2025-04-07T14:35:13,MERCH085,clothing,tablet,East Elizabeth,87.78.240.116,prepaid,0,45.496516,88.207834,2022-07-09,smithantonio@okhdfcbank,0068758682405,ewilson@yahoo.com,MUSER4337
TXN00884,USER0143,3747.23,2025-02-25T08:29:49,MERCH054,restaurant,mobile,South John,195.208.5.238,prepaid,0,80.848501,-125.339247,2022-12-01,ecamacho@okaxis,6654512244418,itaylor@hotmail.com,MUSER5654
TXN00885,USER0173,2296.31,2025-01-09T09:52:26,MERCH086,entertainment,mobile,Lake Brianside,65.220.52.99,debit,0,33.7316095,107.860265,2024-01-10,ajones@oksbi,4023386860835,churchlisa@sandoval.org,MUSER3959
TXN00886,USER0141,2010.78,2025-04-05T04:32:59,MERCH044,restaurant,mobile,North Pattymouth,207.90.63.107,prepaid,0,30.777000,125.589640,2024-02-21,nicole81@oksbi,0170363094423,delacruztammy@gmail.com,MUSER3757
TXN00887,USER0114,4667.93,2025-02-08T14:14:55,MERCH041,travel,desktop,Jerryville,143.44.242.126,credit,0,89.1057055,-87.948589,2023-10-04,gonzalesmaria@okaxis,0205089830941,andersondavid@hotmail.com,MUSER9335
TXN00888,USER0163,2155.79,2025-03-22T02:50:03,MERCH093,groceries,tablet,South Patricia,123.224.17.39,debit,0,30.547582,-44.740662,2022-06-26,carterraymond@okaxis,4909619797972,johnlewis@yahoo.com,MUSER5469
TXN00889,USER0055,1878.44,2025-01-11T13:14:23,MERCH071,restaurant,desktop,Thomasmouth,114.46.182.155,credit,0,-50.0077905,-129.134400,2023-01-12,coxjennifer@oksbi,5284135694804,ajones@wong.com,MUSER4479
TXN00890,USER0115,4799.32,2025-03-30T21:13:26,MERCH001,restaurant,mobile,Lake Michael,136.36.60.215,credit,0,-2.700418,142.051221,2025-03-07,hpatterson@okhdfcbank,0735674809573,michellemarsh@gmail.com,MUSER1067
TXN00891,USER0133,679.75,2025-01-07T05:34:17,MERCH039,electronics,desktop,West Derekmouth,149.253.38.56,debit,0,-66.0246935,-5.863618,2023-03-13,thomasjose@oksbi,0598026029442,clarkholly@stephens-lopez.info,MUSER9618
